id,model_id,tag_type,tag_alias,tag,min_val,max_val,avg_exception,nan_exception,stuck_exception
13330,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13331,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13332,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13333,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13334,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13335,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13336,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13337,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13338,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13339,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13340,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13341,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13342,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13343,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13344,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13345,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13346,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13347,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13348,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13349,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13350,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13351,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13352,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13353,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13354,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13355,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13356,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13357,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13358,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13359,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13360,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13361,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13362,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13363,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13364,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13365,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13366,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14339,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
14340,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
14341,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
14342,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
14343,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
14344,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
14345,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
14346,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
14347,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
14348,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
14349,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
14350,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
14351,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
14352,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
14353,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
14354,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
14355,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
14356,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
14357,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
14358,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
14359,1,pi_tag,heate,292FY2452.PV,,6.0,,,
14360,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
14361,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
14362,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
14363,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
14364,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
14365,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
14366,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
14367,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
14368,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
14369,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
14370,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
14371,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
14372,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
14373,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
14374,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14375,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
14376,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
14377,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
14378,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
14379,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
14380,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
14381,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
14382,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
14383,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
14384,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
14385,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
14386,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
14387,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
14388,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
14389,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
14390,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
14391,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
14392,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14393,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
14394,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
14395,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
14396,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
14397,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
14398,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
14399,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
14400,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
14401,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
14402,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
14403,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
14404,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13367,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13368,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13369,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13370,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13371,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13372,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13373,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13374,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13375,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13376,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13377,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13378,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13379,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13380,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13381,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13382,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13383,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13384,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13385,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13386,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13387,1,pi_tag,heate,292FY2452.PV,,6.0,,,
13388,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13389,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13390,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13391,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13392,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13393,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13394,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13395,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13396,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13397,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13398,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13399,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13400,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13401,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13402,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13403,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13404,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13405,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13406,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13407,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13408,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13409,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13410,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13411,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13412,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13413,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13414,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13415,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13416,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13417,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13418,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13419,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13420,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13421,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13422,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13423,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13424,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13425,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13426,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13427,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13428,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13429,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13430,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13431,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13432,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13433,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13434,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13435,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13436,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13437,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13438,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13439,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13440,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13441,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13442,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13443,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13444,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13445,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13446,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13447,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13448,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13449,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13450,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13451,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13452,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13453,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13454,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13455,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13456,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13457,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13458,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13459,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13460,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13461,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13462,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13463,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13464,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13465,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13466,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13467,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13468,1,pi_tag,heate,292FY2452.PV,,6.0,,,
13469,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13470,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13471,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13472,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13473,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13474,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13475,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13476,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13477,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13478,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13479,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13480,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13481,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13482,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13483,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13484,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13485,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13486,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13487,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13488,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13489,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13490,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13491,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13492,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13493,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13494,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13495,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13496,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13497,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13498,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13499,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13500,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13501,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13502,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13503,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13504,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13505,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13506,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13507,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13508,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13509,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13510,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13511,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13512,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13513,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13514,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13515,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13516,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13517,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13518,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13519,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13520,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13521,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13522,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13523,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13524,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13525,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13526,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13527,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13528,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13529,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13530,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13531,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13532,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13533,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13534,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13535,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13536,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13537,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13538,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13539,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13540,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13541,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13542,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13543,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13544,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13545,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13546,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13547,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13548,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13549,1,pi_tag,heate,292FY2452.PV,,6.0,,,
